project,from_name,to_name,from_url,to_url,from_fqs,from_tctracer_fqs,from_testlinker_fqs,to_fqs,to_tctracer_fqs,to_testlinker_fqs,from_artifact,to_artifact,to_call_depth,candidate,label,tags,notes
mockito,shouldVerifyUsingMatchers,eq,https://github.com/mockito/mockito/blob/d16fcfc274d7ca03a2b4bdc22dd7c3ec6dac8690/mockito-core/src/test/java/org/mockitousage/matchers/VerificationAndStubbingUsingMatchersTest.java#L52,https://github.com/mockito/mockito/blob/d16fcfc274d7ca03a2b4bdc22dd7c3ec6dac8690/mockito-core/src/main/java/org/mockito/ArgumentMatchers.java#L636,org.mockitousage.matchers.VerificationAndStubbingUsingMatchersTest.shouldVerifyUsingMatchers(),org.mockitousage.matchers.VerificationAndStubbingUsingMatchersTest.shouldVerifyUsingMatchers(),org.mockitousage.matchers.VerificationAndStubbingUsingMatchersTest.shouldVerifyUsingMatchers(),org.mockito.ArgumentMatchers.eq(T),org.mockito.ArgumentMatchers.eq(T),org.mockito.ArgumentMatchers.eq(T),#test-code #test-case-method,#main-code,1,1,0,,
mockito,shouldVerifyUsingMatchers,startsWith,https://github.com/mockito/mockito/blob/d16fcfc274d7ca03a2b4bdc22dd7c3ec6dac8690/mockito-core/src/test/java/org/mockitousage/matchers/VerificationAndStubbingUsingMatchersTest.java#L52,https://github.com/mockito/mockito/blob/d16fcfc274d7ca03a2b4bdc22dd7c3ec6dac8690/mockito-core/src/main/java/org/mockito/ArgumentMatchers.java#L877,org.mockitousage.matchers.VerificationAndStubbingUsingMatchersTest.shouldVerifyUsingMatchers(),org.mockitousage.matchers.VerificationAndStubbingUsingMatchersTest.shouldVerifyUsingMatchers(),org.mockitousage.matchers.VerificationAndStubbingUsingMatchersTest.shouldVerifyUsingMatchers(),org.mockito.ArgumentMatchers.startsWith(java.lang.String),org.mockito.ArgumentMatchers.startsWith(String),org.mockito.ArgumentMatchers.startsWith(String),#test-code #test-case-method,#main-code,1,1,0,,
mockito,shouldVerifyUsingMatchers,when,https://github.com/mockito/mockito/blob/d16fcfc274d7ca03a2b4bdc22dd7c3ec6dac8690/mockito-core/src/test/java/org/mockitousage/matchers/VerificationAndStubbingUsingMatchersTest.java#L52,https://github.com/mockito/mockito/blob/d16fcfc274d7ca03a2b4bdc22dd7c3ec6dac8690/mockito-core/src/main/java/org/mockito/Mockito.java#L2845,org.mockitousage.matchers.VerificationAndStubbingUsingMatchersTest.shouldVerifyUsingMatchers(),org.mockitousage.matchers.VerificationAndStubbingUsingMatchersTest.shouldVerifyUsingMatchers(),org.mockitousage.matchers.VerificationAndStubbingUsingMatchersTest.shouldVerifyUsingMatchers(),org.mockito.Mockito.when(T),org.mockito.Mockito.when(T),org.mockito.Mockito.when(T),#test-code #test-case-method,#main-code,1,1,0,,
mockito,shouldVerifyUsingMatchers,verify,https://github.com/mockito/mockito/blob/d16fcfc274d7ca03a2b4bdc22dd7c3ec6dac8690/mockito-core/src/test/java/org/mockitousage/matchers/VerificationAndStubbingUsingMatchersTest.java#L52,https://github.com/mockito/mockito/blob/d16fcfc274d7ca03a2b4bdc22dd7c3ec6dac8690/mockito-core/src/main/java/org/mockito/Mockito.java#L2875,org.mockitousage.matchers.VerificationAndStubbingUsingMatchersTest.shouldVerifyUsingMatchers(),org.mockitousage.matchers.VerificationAndStubbingUsingMatchersTest.shouldVerifyUsingMatchers(),org.mockitousage.matchers.VerificationAndStubbingUsingMatchersTest.shouldVerifyUsingMatchers(),org.mockito.Mockito.verify(T),org.mockito.Mockito.verify(T),org.mockito.Mockito.verify(T),#test-code #test-case-method,#main-code,1,1,1,,
mockito,shouldVerifyUsingMatchers,verifyNoMoreInteractions,https://github.com/mockito/mockito/blob/d16fcfc274d7ca03a2b4bdc22dd7c3ec6dac8690/mockito-core/src/test/java/org/mockitousage/matchers/VerificationAndStubbingUsingMatchersTest.java#L52,https://github.com/mockito/mockito/blob/d16fcfc274d7ca03a2b4bdc22dd7c3ec6dac8690/mockito-core/src/main/java/org/mockito/Mockito.java#L3004,org.mockitousage.matchers.VerificationAndStubbingUsingMatchersTest.shouldVerifyUsingMatchers(),org.mockitousage.matchers.VerificationAndStubbingUsingMatchersTest.shouldVerifyUsingMatchers(),org.mockitousage.matchers.VerificationAndStubbingUsingMatchersTest.shouldVerifyUsingMatchers(),org.mockito.Mockito.verifyNoMoreInteractions(java.lang.Object...),org.mockito.Mockito.verifyNoMoreInteractions(Object[]),org.mockito.Mockito.verifyNoMoreInteractions(Object[]),#test-code #test-case-method,#main-code,1,1,0,,
mockito,shouldVerifyUsingMatchers,doThrow,https://github.com/mockito/mockito/blob/d16fcfc274d7ca03a2b4bdc22dd7c3ec6dac8690/mockito-core/src/test/java/org/mockitousage/matchers/VerificationAndStubbingUsingMatchersTest.java#L52,https://github.com/mockito/mockito/blob/d16fcfc274d7ca03a2b4bdc22dd7c3ec6dac8690/mockito-core/src/main/java/org/mockito/Mockito.java#L3043,org.mockitousage.matchers.VerificationAndStubbingUsingMatchersTest.shouldVerifyUsingMatchers(),org.mockitousage.matchers.VerificationAndStubbingUsingMatchersTest.shouldVerifyUsingMatchers(),org.mockitousage.matchers.VerificationAndStubbingUsingMatchersTest.shouldVerifyUsingMatchers(),org.mockito.Mockito.doThrow(java.lang.Throwable...),org.mockito.Mockito.doThrow(Throwable[]),org.mockito.Mockito.doThrow(Throwable[]),#test-code #test-case-method,#main-code,1,1,0,,
mockito,shouldVerifyUsingMatchers,thenReturn,https://github.com/mockito/mockito/blob/d16fcfc274d7ca03a2b4bdc22dd7c3ec6dac8690/mockito-core/src/test/java/org/mockitousage/matchers/VerificationAndStubbingUsingMatchersTest.java#L52,https://github.com/mockito/mockito/blob/d16fcfc274d7ca03a2b4bdc22dd7c3ec6dac8690/mockito-core/src/main/java/org/mockito/stubbing/OngoingStubbing.java#L50,org.mockitousage.matchers.VerificationAndStubbingUsingMatchersTest.shouldVerifyUsingMatchers(),org.mockitousage.matchers.VerificationAndStubbingUsingMatchersTest.shouldVerifyUsingMatchers(),org.mockitousage.matchers.VerificationAndStubbingUsingMatchersTest.shouldVerifyUsingMatchers(),org.mockito.stubbing.OngoingStubbing.thenReturn(T),org.mockito.stubbing.OngoingStubbing.thenReturn(T),org.mockito.stubbing.OngoingStubbing.thenReturn(T),#test-code #test-case-method,#main-code,1,1,0,,
mockito,shouldVerifyUsingMatchers,when,https://github.com/mockito/mockito/blob/d16fcfc274d7ca03a2b4bdc22dd7c3ec6dac8690/mockito-core/src/test/java/org/mockitousage/matchers/VerificationAndStubbingUsingMatchersTest.java#L52,https://github.com/mockito/mockito/blob/d16fcfc274d7ca03a2b4bdc22dd7c3ec6dac8690/mockito-core/src/main/java/org/mockito/stubbing/Stubber.java#L76,org.mockitousage.matchers.VerificationAndStubbingUsingMatchersTest.shouldVerifyUsingMatchers(),org.mockitousage.matchers.VerificationAndStubbingUsingMatchersTest.shouldVerifyUsingMatchers(),org.mockitousage.matchers.VerificationAndStubbingUsingMatchersTest.shouldVerifyUsingMatchers(),org.mockito.stubbing.Stubber.when(T),org.mockito.stubbing.Stubber.when(T),org.mockito.stubbing.Stubber.when(T),#test-code #test-case-method,#main-code,1,1,0,,
mockito,shouldVerifyUsingMatchers,simpleMethod,https://github.com/mockito/mockito/blob/d16fcfc274d7ca03a2b4bdc22dd7c3ec6dac8690/mockito-core/src/test/java/org/mockitousage/matchers/VerificationAndStubbingUsingMatchersTest.java#L52,https://github.com/mockito/mockito/blob/d16fcfc274d7ca03a2b4bdc22dd7c3ec6dac8690/mockito-core/src/testFixtures/java/org/mockitousage/IMethods.java#L115,org.mockitousage.matchers.VerificationAndStubbingUsingMatchersTest.shouldVerifyUsingMatchers(),org.mockitousage.matchers.VerificationAndStubbingUsingMatchersTest.shouldVerifyUsingMatchers(),org.mockitousage.matchers.VerificationAndStubbingUsingMatchersTest.shouldVerifyUsingMatchers(),org.mockitousage.IMethods.simpleMethod(java.lang.String),org.mockitousage.IMethods.simpleMethod(String),org.mockitousage.IMethods.simpleMethod(String),#test-code #test-case-method,#main-code,1,1,0,,
mockito,shouldVerifyUsingMatchers,simpleMethod,https://github.com/mockito/mockito/blob/d16fcfc274d7ca03a2b4bdc22dd7c3ec6dac8690/mockito-core/src/test/java/org/mockitousage/matchers/VerificationAndStubbingUsingMatchersTest.java#L52,https://github.com/mockito/mockito/blob/d16fcfc274d7ca03a2b4bdc22dd7c3ec6dac8690/mockito-core/src/testFixtures/java/org/mockitousage/IMethods.java#L121,org.mockitousage.matchers.VerificationAndStubbingUsingMatchersTest.shouldVerifyUsingMatchers(),org.mockitousage.matchers.VerificationAndStubbingUsingMatchersTest.shouldVerifyUsingMatchers(),org.mockitousage.matchers.VerificationAndStubbingUsingMatchersTest.shouldVerifyUsingMatchers(),org.mockitousage.IMethods.simpleMethod(int),org.mockitousage.IMethods.simpleMethod(int),org.mockitousage.IMethods.simpleMethod(int),#test-code #test-case-method,#main-code,1,1,0,,
mockito,shouldVerifyUsingMatchers,varargsObject,https://github.com/mockito/mockito/blob/d16fcfc274d7ca03a2b4bdc22dd7c3ec6dac8690/mockito-core/src/test/java/org/mockitousage/matchers/VerificationAndStubbingUsingMatchersTest.java#L52,https://github.com/mockito/mockito/blob/d16fcfc274d7ca03a2b4bdc22dd7c3ec6dac8690/mockito-core/src/testFixtures/java/org/mockitousage/IMethods.java#L184,org.mockitousage.matchers.VerificationAndStubbingUsingMatchersTest.shouldVerifyUsingMatchers(),org.mockitousage.matchers.VerificationAndStubbingUsingMatchersTest.shouldVerifyUsingMatchers(),org.mockitousage.matchers.VerificationAndStubbingUsingMatchersTest.shouldVerifyUsingMatchers(),"org.mockitousage.IMethods.varargsObject(int, java.lang.Object...)","org.mockitousage.IMethods.varargsObject(int, Object[])","org.mockitousage.IMethods.varargsObject(int, Object[])",#test-code #test-case-method,#main-code,1,1,0,,
mockito,shouldVerifyUsingMatchers,oneArg,https://github.com/mockito/mockito/blob/d16fcfc274d7ca03a2b4bdc22dd7c3ec6dac8690/mockito-core/src/test/java/org/mockitousage/matchers/VerificationAndStubbingUsingMatchersTest.java#L52,https://github.com/mockito/mockito/blob/d16fcfc274d7ca03a2b4bdc22dd7c3ec6dac8690/mockito-core/src/testFixtures/java/org/mockitousage/IMethods.java#L49,org.mockitousage.matchers.VerificationAndStubbingUsingMatchersTest.shouldVerifyUsingMatchers(),org.mockitousage.matchers.VerificationAndStubbingUsingMatchersTest.shouldVerifyUsingMatchers(),org.mockitousage.matchers.VerificationAndStubbingUsingMatchersTest.shouldVerifyUsingMatchers(),org.mockitousage.IMethods.oneArg(boolean),org.mockitousage.IMethods.oneArg(boolean),org.mockitousage.IMethods.oneArg(boolean),#test-code #test-case-method,#main-code,1,1,0,,
mockito,shouldVerifyUsingMatchers,fail,https://github.com/mockito/mockito/blob/d16fcfc274d7ca03a2b4bdc22dd7c3ec6dac8690/mockito-core/src/test/java/org/mockitousage/matchers/VerificationAndStubbingUsingMatchersTest.java#L52,https://github.com/mockito/mockito/blob/d16fcfc274d7ca03a2b4bdc22dd7c3ec6dac8690/mockito-core/src/testFixtures/java/org/mockitoutil/Stopwatch.java#L69,org.mockitousage.matchers.VerificationAndStubbingUsingMatchersTest.shouldVerifyUsingMatchers(),org.mockitousage.matchers.VerificationAndStubbingUsingMatchersTest.shouldVerifyUsingMatchers(),org.mockitousage.matchers.VerificationAndStubbingUsingMatchersTest.shouldVerifyUsingMatchers(),"org.mockitoutil.Stopwatch.fail(java.lang.String, long, long)","org.mockitoutil.Stopwatch.fail(String, long, long)","org.mockitoutil.Stopwatch.fail(String, long, long)",#test-code #test-case-method,#main-code,1,0,0,,
mockito,shouldHaveBridgeMethod,say,https://github.com/mockito/mockito/blob/d16fcfc274d7ca03a2b4bdc22dd7c3ec6dac8690/mockito-core/src/test/java/org/mockitousage/puzzlers/BridgeMethodPuzzleTest.java#L40,https://github.com/mockito/mockito/blob/d16fcfc274d7ca03a2b4bdc22dd7c3ec6dac8690/mockito-core/src/test/java/org/mockitousage/puzzlers/BridgeMethodPuzzleTest.java#L27,org.mockitousage.puzzlers.BridgeMethodPuzzleTest.shouldHaveBridgeMethod(),org.mockitousage.puzzlers.BridgeMethodPuzzleTest.shouldHaveBridgeMethod(),org.mockitousage.puzzlers.BridgeMethodPuzzleTest.shouldHaveBridgeMethod(),org.mockitousage.puzzlers.BridgeMethodPuzzleTest.Super.say(T),org.mockitousage.puzzlers.BridgeMethodPuzzleTest.Super.say(T),org.mockitousage.puzzlers.BridgeMethodPuzzleTest.Super.say(T),#test-code #test-case-method,#test-code #test-helper-method,1,1,0,,
mockito,shouldHaveBridgeMethod,bridgeMethod,https://github.com/mockito/mockito/blob/d16fcfc274d7ca03a2b4bdc22dd7c3ec6dac8690/mockito-core/src/test/java/org/mockitousage/puzzlers/BridgeMethodPuzzleTest.java#L40,https://github.com/mockito/mockito/blob/d16fcfc274d7ca03a2b4bdc22dd7c3ec6dac8690/mockito-core/src/testFixtures/java/org/mockitoutil/Conditions.java#L86,org.mockitousage.puzzlers.BridgeMethodPuzzleTest.shouldHaveBridgeMethod(),org.mockitousage.puzzlers.BridgeMethodPuzzleTest.shouldHaveBridgeMethod(),org.mockitousage.puzzlers.BridgeMethodPuzzleTest.shouldHaveBridgeMethod(),org.mockitoutil.Conditions.bridgeMethod(java.lang.String),org.mockitoutil.Conditions.bridgeMethod(String),org.mockitoutil.Conditions.bridgeMethod(String),#test-code #test-case-method,#main-code,1,1,1,,
mockito,shouldHaveBridgeMethod,assertThat,https://github.com/mockito/mockito/blob/d16fcfc274d7ca03a2b4bdc22dd7c3ec6dac8690/mockito-core/src/test/java/org/mockitousage/puzzlers/BridgeMethodPuzzleTest.java#L40,https://github.com/mockito/mockito/blob/d16fcfc274d7ca03a2b4bdc22dd7c3ec6dac8690/mockito-core/src/testFixtures/java/org/mockitoutil/JUnitResultAssert.java#L165,org.mockitousage.puzzlers.BridgeMethodPuzzleTest.shouldHaveBridgeMethod(),org.mockitousage.puzzlers.BridgeMethodPuzzleTest.shouldHaveBridgeMethod(),org.mockitousage.puzzlers.BridgeMethodPuzzleTest.shouldHaveBridgeMethod(),org.mockitoutil.JUnitResultAssert.assertThat(org.junit.runner.Result),org.mockitoutil.JUnitResultAssert.assertThat(Result),org.mockitoutil.JUnitResultAssert.assertThat(Result),#test-code #test-case-method,#main-code,1,0,0,,
mockito,shouldMentionFinalAndObjectMethodsWhenVerifying,verify,https://github.com/mockito/mockito/blob/d16fcfc274d7ca03a2b4bdc22dd7c3ec6dac8690/mockito-core/src/test/java/org/mockitousage/stacktrace/ModellingDescriptiveMessagesTest.java#L154,https://github.com/mockito/mockito/blob/d16fcfc274d7ca03a2b4bdc22dd7c3ec6dac8690/mockito-core/src/main/java/org/mockito/Mockito.java#L2875,org.mockitousage.stacktrace.ModellingDescriptiveMessagesTest.shouldMentionFinalAndObjectMethodsWhenVerifying(),org.mockitousage.stacktrace.ModellingDescriptiveMessagesTest.shouldMentionFinalAndObjectMethodsWhenVerifying(),org.mockitousage.stacktrace.ModellingDescriptiveMessagesTest.shouldMentionFinalAndObjectMethodsWhenVerifying(),org.mockito.Mockito.verify(T),org.mockito.Mockito.verify(T),org.mockito.Mockito.verify(T),#test-code #test-case-method,#main-code,1,1,1,,
mockito,shouldMentionFinalAndObjectMethodsWhenVerifying,simpleMethod,https://github.com/mockito/mockito/blob/d16fcfc274d7ca03a2b4bdc22dd7c3ec6dac8690/mockito-core/src/test/java/org/mockitousage/stacktrace/ModellingDescriptiveMessagesTest.java#L154,https://github.com/mockito/mockito/blob/d16fcfc274d7ca03a2b4bdc22dd7c3ec6dac8690/mockito-core/src/testFixtures/java/org/mockitousage/IMethods.java#L107,org.mockitousage.stacktrace.ModellingDescriptiveMessagesTest.shouldMentionFinalAndObjectMethodsWhenVerifying(),org.mockitousage.stacktrace.ModellingDescriptiveMessagesTest.shouldMentionFinalAndObjectMethodsWhenVerifying(),org.mockitousage.stacktrace.ModellingDescriptiveMessagesTest.shouldMentionFinalAndObjectMethodsWhenVerifying(),org.mockitousage.IMethods.simpleMethod(),org.mockitousage.IMethods.simpleMethod(),org.mockitousage.IMethods.simpleMethod(),#test-code #test-case-method,#main-code,1,1,0,,
mockito,shouldMentionFinalAndObjectMethodsWhenVerifying,equals,https://github.com/mockito/mockito/blob/d16fcfc274d7ca03a2b4bdc22dd7c3ec6dac8690/mockito-core/src/test/java/org/mockitousage/stacktrace/ModellingDescriptiveMessagesTest.java#L154,https://github.com/mockito/mockito/blob/d16fcfc274d7ca03a2b4bdc22dd7c3ec6dac8690/mockito-core/src/testFixtures/java/org/mockitousage/IMethods.java#L252,org.mockitousage.stacktrace.ModellingDescriptiveMessagesTest.shouldMentionFinalAndObjectMethodsWhenVerifying(),org.mockitousage.stacktrace.ModellingDescriptiveMessagesTest.shouldMentionFinalAndObjectMethodsWhenVerifying(),org.mockitousage.stacktrace.ModellingDescriptiveMessagesTest.shouldMentionFinalAndObjectMethodsWhenVerifying(),org.mockitousage.IMethods.equals(java.lang.String),org.mockitousage.IMethods.equals(String),org.mockitousage.IMethods.equals(String),#test-code #test-case-method,#main-code,1,1,0,,
mockito,shouldShowExampleOfCorrectArgumentCapturing,forClass,https://github.com/mockito/mockito/blob/d16fcfc274d7ca03a2b4bdc22dd7c3ec6dac8690/mockito-core/src/test/java/org/mockitousage/stacktrace/ModellingDescriptiveMessagesTest.java#L165,https://github.com/mockito/mockito/blob/d16fcfc274d7ca03a2b4bdc22dd7c3ec6dac8690/mockito-core/src/main/java/org/mockito/ArgumentCaptor.java#L147,org.mockitousage.stacktrace.ModellingDescriptiveMessagesTest.shouldShowExampleOfCorrectArgumentCapturing(),org.mockitousage.stacktrace.ModellingDescriptiveMessagesTest.shouldShowExampleOfCorrectArgumentCapturing(),org.mockitousage.stacktrace.ModellingDescriptiveMessagesTest.shouldShowExampleOfCorrectArgumentCapturing(),org.mockito.ArgumentCaptor.forClass(java.lang.Class<S>),org.mockito.ArgumentCaptor.forClass(Class),org.mockito.ArgumentCaptor.forClass(Class),#test-code #test-case-method,#main-code,1,1,0,,
mockito,shouldShowExampleOfCorrectArgumentCapturing,capture,https://github.com/mockito/mockito/blob/d16fcfc274d7ca03a2b4bdc22dd7c3ec6dac8690/mockito-core/src/test/java/org/mockitousage/stacktrace/ModellingDescriptiveMessagesTest.java#L165,https://github.com/mockito/mockito/blob/d16fcfc274d7ca03a2b4bdc22dd7c3ec6dac8690/mockito-core/src/main/java/org/mockito/ArgumentCaptor.java#L83,org.mockitousage.stacktrace.ModellingDescriptiveMessagesTest.shouldShowExampleOfCorrectArgumentCapturing(),org.mockitousage.stacktrace.ModellingDescriptiveMessagesTest.shouldShowExampleOfCorrectArgumentCapturing(),org.mockitousage.stacktrace.ModellingDescriptiveMessagesTest.shouldShowExampleOfCorrectArgumentCapturing(),org.mockito.ArgumentCaptor.capture(),org.mockito.ArgumentCaptor.capture(),org.mockito.ArgumentCaptor.capture(),#test-code #test-case-method,#main-code,1,1,1,,
mockito,shouldShowExampleOfCorrectArgumentCapturing,getValue,https://github.com/mockito/mockito/blob/d16fcfc274d7ca03a2b4bdc22dd7c3ec6dac8690/mockito-core/src/test/java/org/mockitousage/stacktrace/ModellingDescriptiveMessagesTest.java#L165,https://github.com/mockito/mockito/blob/d16fcfc274d7ca03a2b4bdc22dd7c3ec6dac8690/mockito-core/src/main/java/org/mockito/ArgumentCaptor.java#L97,org.mockitousage.stacktrace.ModellingDescriptiveMessagesTest.shouldShowExampleOfCorrectArgumentCapturing(),org.mockitousage.stacktrace.ModellingDescriptiveMessagesTest.shouldShowExampleOfCorrectArgumentCapturing(),org.mockitousage.stacktrace.ModellingDescriptiveMessagesTest.shouldShowExampleOfCorrectArgumentCapturing(),org.mockito.ArgumentCaptor.getValue(),org.mockito.ArgumentCaptor.getValue(),org.mockito.ArgumentCaptor.getValue(),#test-code #test-case-method,#main-code,1,1,0,,
mockito,strictness_per_mock,lenient,https://github.com/mockito/mockito/blob/d16fcfc274d7ca03a2b4bdc22dd7c3ec6dac8690/mockito-core/src/test/java/org/mockitousage/strictness/StrictnessWhenRuleStrictnessIsUpdatedTest.java#L29,https://github.com/mockito/mockito/blob/d16fcfc274d7ca03a2b4bdc22dd7c3ec6dac8690/mockito-core/src/main/java/org/mockito/MockSettings.java#L368,org.mockitousage.strictness.StrictnessWhenRuleStrictnessIsUpdatedTest.strictness_per_mock(),org.mockitousage.strictness.StrictnessWhenRuleStrictnessIsUpdatedTest.strictness_per_mock(),org.mockitousage.strictness.StrictnessWhenRuleStrictnessIsUpdatedTest.strictness_per_mock(),org.mockito.MockSettings.lenient(),org.mockito.MockSettings.lenient(),org.mockito.MockSettings.lenient(),#test-code #test-case-method,#main-code,1,1,1,,
mockito,strictness_per_mock,mock,https://github.com/mockito/mockito/blob/d16fcfc274d7ca03a2b4bdc22dd7c3ec6dac8690/mockito-core/src/test/java/org/mockitousage/strictness/StrictnessWhenRuleStrictnessIsUpdatedTest.java#L29,https://github.com/mockito/mockito/blob/d16fcfc274d7ca03a2b4bdc22dd7c3ec6dac8690/mockito-core/src/main/java/org/mockito/Mockito.java#L2201,org.mockitousage.strictness.StrictnessWhenRuleStrictnessIsUpdatedTest.strictness_per_mock(),org.mockitousage.strictness.StrictnessWhenRuleStrictnessIsUpdatedTest.strictness_per_mock(),org.mockitousage.strictness.StrictnessWhenRuleStrictnessIsUpdatedTest.strictness_per_mock(),"org.mockito.Mockito.mock(java.lang.Class<T>, org.mockito.MockSettings)","org.mockito.Mockito.mock(Class, MockSettings)","org.mockito.Mockito.mock(Class, MockSettings)",#test-code #test-case-method,#main-code,1,1,0,,
mockito,strictness_per_mock,when,https://github.com/mockito/mockito/blob/d16fcfc274d7ca03a2b4bdc22dd7c3ec6dac8690/mockito-core/src/test/java/org/mockitousage/strictness/StrictnessWhenRuleStrictnessIsUpdatedTest.java#L29,https://github.com/mockito/mockito/blob/d16fcfc274d7ca03a2b4bdc22dd7c3ec6dac8690/mockito-core/src/main/java/org/mockito/Mockito.java#L2845,org.mockitousage.strictness.StrictnessWhenRuleStrictnessIsUpdatedTest.strictness_per_mock(),org.mockitousage.strictness.StrictnessWhenRuleStrictnessIsUpdatedTest.strictness_per_mock(),org.mockitousage.strictness.StrictnessWhenRuleStrictnessIsUpdatedTest.strictness_per_mock(),org.mockito.Mockito.when(T),org.mockito.Mockito.when(T),org.mockito.Mockito.when(T),#test-code #test-case-method,#main-code,1,1,0,,
mockito,strictness_per_mock,withSettings,https://github.com/mockito/mockito/blob/d16fcfc274d7ca03a2b4bdc22dd7c3ec6dac8690/mockito-core/src/test/java/org/mockitousage/strictness/StrictnessWhenRuleStrictnessIsUpdatedTest.java#L29,https://github.com/mockito/mockito/blob/d16fcfc274d7ca03a2b4bdc22dd7c3ec6dac8690/mockito-core/src/main/java/org/mockito/Mockito.java#L3721,org.mockitousage.strictness.StrictnessWhenRuleStrictnessIsUpdatedTest.strictness_per_mock(),org.mockitousage.strictness.StrictnessWhenRuleStrictnessIsUpdatedTest.strictness_per_mock(),org.mockitousage.strictness.StrictnessWhenRuleStrictnessIsUpdatedTest.strictness_per_mock(),org.mockito.Mockito.withSettings(),org.mockito.Mockito.withSettings(),org.mockito.Mockito.withSettings(),#test-code #test-case-method,#main-code,1,1,0,,
mockito,strictness_per_mock,strictness,https://github.com/mockito/mockito/blob/d16fcfc274d7ca03a2b4bdc22dd7c3ec6dac8690/mockito-core/src/test/java/org/mockitousage/strictness/StrictnessWhenRuleStrictnessIsUpdatedTest.java#L29,https://github.com/mockito/mockito/blob/d16fcfc274d7ca03a2b4bdc22dd7c3ec6dac8690/mockito-core/src/main/java/org/mockito/junit/MockitoRule.java#L148,org.mockitousage.strictness.StrictnessWhenRuleStrictnessIsUpdatedTest.strictness_per_mock(),org.mockitousage.strictness.StrictnessWhenRuleStrictnessIsUpdatedTest.strictness_per_mock(),org.mockitousage.strictness.StrictnessWhenRuleStrictnessIsUpdatedTest.strictness_per_mock(),org.mockito.junit.MockitoRule.strictness(org.mockito.quality.Strictness),org.mockito.junit.MockitoRule.strictness(Strictness),org.mockito.junit.MockitoRule.strictness(Strictness),#test-code #test-case-method,#main-code,1,1,1,,
mockito,strictness_per_mock,thenReturn,https://github.com/mockito/mockito/blob/d16fcfc274d7ca03a2b4bdc22dd7c3ec6dac8690/mockito-core/src/test/java/org/mockitousage/strictness/StrictnessWhenRuleStrictnessIsUpdatedTest.java#L29,https://github.com/mockito/mockito/blob/d16fcfc274d7ca03a2b4bdc22dd7c3ec6dac8690/mockito-core/src/main/java/org/mockito/stubbing/OngoingStubbing.java#L50,org.mockitousage.strictness.StrictnessWhenRuleStrictnessIsUpdatedTest.strictness_per_mock(),org.mockitousage.strictness.StrictnessWhenRuleStrictnessIsUpdatedTest.strictness_per_mock(),org.mockitousage.strictness.StrictnessWhenRuleStrictnessIsUpdatedTest.strictness_per_mock(),org.mockito.stubbing.OngoingStubbing.thenReturn(T),org.mockito.stubbing.OngoingStubbing.thenReturn(T),org.mockito.stubbing.OngoingStubbing.thenReturn(T),#test-code #test-case-method,#main-code,1,1,0,,
mockito,strictness_per_mock,simpleMethod,https://github.com/mockito/mockito/blob/d16fcfc274d7ca03a2b4bdc22dd7c3ec6dac8690/mockito-core/src/test/java/org/mockitousage/strictness/StrictnessWhenRuleStrictnessIsUpdatedTest.java#L29,https://github.com/mockito/mockito/blob/d16fcfc274d7ca03a2b4bdc22dd7c3ec6dac8690/mockito-core/src/test/java/org/mockitousage/strictness/ProductionCode.java#L19,org.mockitousage.strictness.StrictnessWhenRuleStrictnessIsUpdatedTest.strictness_per_mock(),org.mockitousage.strictness.StrictnessWhenRuleStrictnessIsUpdatedTest.strictness_per_mock(),org.mockitousage.strictness.StrictnessWhenRuleStrictnessIsUpdatedTest.strictness_per_mock(),"org.mockitousage.strictness.ProductionCode.simpleMethod(org.mockitousage.IMethods, int)","org.mockitousage.strictness.ProductionCode.simpleMethod(IMethods, int)","org.mockitousage.strictness.ProductionCode.simpleMethod(IMethods, int)",#test-code #test-case-method,#test-code #test-helper-method,1,0,0,,
mockito,strictness_per_mock,simpleMethod,https://github.com/mockito/mockito/blob/d16fcfc274d7ca03a2b4bdc22dd7c3ec6dac8690/mockito-core/src/test/java/org/mockitousage/strictness/StrictnessWhenRuleStrictnessIsUpdatedTest.java#L29,https://github.com/mockito/mockito/blob/d16fcfc274d7ca03a2b4bdc22dd7c3ec6dac8690/mockito-core/src/testFixtures/java/org/mockitousage/IMethods.java#L121,org.mockitousage.strictness.StrictnessWhenRuleStrictnessIsUpdatedTest.strictness_per_mock(),org.mockitousage.strictness.StrictnessWhenRuleStrictnessIsUpdatedTest.strictness_per_mock(),org.mockitousage.strictness.StrictnessWhenRuleStrictnessIsUpdatedTest.strictness_per_mock(),org.mockitousage.IMethods.simpleMethod(int),org.mockitousage.IMethods.simpleMethod(int),org.mockitousage.IMethods.simpleMethod(int),#test-code #test-case-method,#main-code,1,1,0,,
